Id,Tags,Score,ClosedDate
"70017970","<java><selenium><junit><appium><webdriverwait>","0",""
"70017971","","1",""
"70017973","<google-analytics><google-analytics-api><clientid>","0",""
"70017974","","2",""
"70017976","<tls1.3><istio-gateway>","0",""
"70017977","<php><pdf><pdflib>","1",""
"70017978","","2",""
"70017979","","1",""
"70017980","<java>","0",""
"70017981","","0",""
"70017982","","0",""
"70017984","","1",""
"70017985","<android><xml><android-studio><android-layout>","1",""
"70017986","<oracle><oracle-apex><apex>","0",""
"70017987","<react-native>","0",""
"70017988","","0",""
"70017989","<kubernetes><timezone>","1",""
"70017991","","0",""
"70017992","","0",""
"70017993","<wordpress><adsense>","0",""
"70017997","","0",""
"70017998","<rest><graphql><httprequest><backend>","0",""
"70018000","","1",""
"70018001","","0",""
"70018003","<python><visual-studio-code><jupyter-notebook>","2",""
"70018004","<node.js><wordpress><api><authentication><endpoint>","0",""
"70018005","","1",""
"70018006","","0",""
"70018007","<java><json><parsing>","0",""
"70018008","<laravel>","0",""
"70018009","<woocommerce>","0",""
"70018010","<terraform><amazon-iam><checkov>","-1",""
"70018011","<api><azure-data-factory><dynamic-content>","0",""
"70018012","","2",""
"70018013","","0",""
"70018014","<python><pandas><dataframe><apache-spark><pyspark>","0",""
"70018015","<diff>","1",""
"70018016","<wordpress><woocommerce>","0","2021-11-18 10:23:07"
"70018017","","0",""
"70018018","<c><file><fgets><stdio>","1",""
"70018019","","0",""
"70018020","<serverless-framework>","0",""
"70018021","","0",""
"70018022","<git><github><google-cloud-platform><google-cloud-build>","1",""
"70017373","<powershell><certificate><x509certificate><x509>","0",""
"70017374","","1",""
"70017375","","1",""
"70017376","<mysql>","0","2021-11-18 09:48:26"
"70017377","<node.js><amazon-web-services><amazon-s3><file-upload><download>","1",""
"70017378","","0",""
"70017379","<python><django><django-admin><django-import-export>","0",""
"70017381","<angular><jwt><authorization><token><auth-guard>","0",""
"70017382","","0",""
"70017383","<sql-server><ssis>","0",""
"70017385","<python><matplotlib><colormap>","0",""
"70017386","","0",""
"70017387","<javascript><promise>","1",""
"70017388","<appium>","0",""
"70017389","<plot><pine-script>","1",""
"70017390","","1",""
"70017391","<flutter><dart><user-interface><emoji><facebook-likebox>","3",""
"70017392","<swift><xcode13>","0",""
"70017393","","0",""
"70017394","","0",""
"70017396","<angular><internationalization><ngx-translate><angular-i18n><angular-localize>","2",""
"70017397","","0",""
"70017398","<python><module>","0",""
"70017400","<java><equals><hashcode><java-record>","1","2021-11-19 07:15:21"
"70017401","<php><laravel><laravel-5>","0",""
"70017404","<databricks><databricks-sql>","1",""
"70017406","<c++><operator-overloading>","0","2021-11-18 09:49:58"
"70017407","","0",""
"70017408","","0",""
"70017409","<haskell><iteration>","1","2021-11-19 15:49:41"
"70017411","<ios><webview><crash><wkwebview><ios15>","0",""
"70017414","<ruby-on-rails><ruby><authentication><devise>","0",""
"70017415","","0",""
"70017416","","1",""
"70017417","","0",""
"70017418","<python><algorithm>","0",""
"70017419","","1",""
"70017420","","0",""
"70017423","<javascript><telegram><telegram-bot><telegraf.js>","0",""
"70017425","","0",""
"70017426","<python><sql><database><sqlite>","-1",""
"70017427","","0",""
"70017428","","0",""
"70017429","","0",""
"70017430","<javascript><reactjs><react-key-index>","0",""
"70017431","<typescript><vscode-settings><styled-components><prettier>","0",""
"70017432","","0",""
"70017435","","1",""
"70017436","<reactjs><react-hooks>","0",""
"70017437","","1",""
"70017438","","0",""
"70017439","","1",""
"70017440","","0",""
"70017441","<android><kotlin><in-app-billing><in-app-subscription><android-subscriptionmanager>","2",""
"70017442","<python><pandas>","0",""
"70017444","<typescript><validation><nestjs><class-validator><dynamic-properties>","0",""
"70017446","","1",""
"70017448","","1",""
"70017456","","0",""
"70017457","<html><css><google-chrome><firefox>","0",""
"70017458","<javascript><css><sass>","0",""
"70017459","","1",""
"70017461","","3",""
"70017462","","0",""
"70017463","<python><python-multiprocessing>","0",""
"70017464","<java><android><debugging>","0",""
"70017465","","0",""
"70017466","<python><arcade>","1",""
"70017467","<python><discord.py><nmap>","0",""
"70017468","","1",""
"70017469","","1",""
"70017470","<javascript><node.js><firebase><firebase-realtime-database>","0",""
"70017471","","1",""
"70017473","","0",""
"70017474","","0",""
"70017476","<javascript><testing><cookies><cypress>","0",""
"70017478","<npm><npm-install>","0",""
"70017479","<javascript><typescript><typescript-generics>","-2",""
"70017481","<python><null><binary><ascii><converters>","0",""
"70017482","","0",""
"70017483","<r>","0",""
"70017484","","0",""
"70017485","<reactjs><material-ui>","0",""
"70017486","<pdf><ghostscript>","0",""
"70017487","<python><repeat>","0","2021-11-18 09:39:42"
"70017489","<amazon-web-services><encryption><sdk>","0",""
"70017493","<date><command-line><epoch><squid>","0",""
"70017494","<excel><vba><sorting>","1",""
"70017495","","0",""
"70017496","","0",""
"70017497","","1",""
"70017499","","0",""
"70017500","","1",""
"70017501","","1",""
"70017502","<python><pandas><dataframe>","1",""
"70017507","","4",""
"70017508","","2",""
"70017509","<solidity><chainlink>","1",""
"70017510","<vbscript><wmi><wmi-query>","1",""
"70017512","","1",""
"70017513","<javascript><service-worker><web-push>","1",""
"70017514","<xml><page-refresh>","0",""
"70017517","<python><linux><multithreading><exception><process>","0","2021-11-18 09:46:44"
"70017518","<mysql><database><database-design><entity-relationship>","-2",""
"70017519","<powerbi>","0",""
"70017520","","6",""
"70017521","<laravel><model>","0",""
"70017523","<api><automated-tests><extentreports>","0",""
"70017524","<c#><.net><visual-studio><visual-studio-code><manifest>","0",""
"70017525","","0",""
"70017526","","2",""
"70017527","","1",""
"70017528","","3",""
"70017529","","0",""
"70016949","","1",""
"70016951","","1",""
"70016952","","0",""
"70016953","<django><data-masking>","0",""
"70016954","","0",""
"70016955","<android><selinux>","0",""
"70016957","<html><css><safari>","1",""
"70016958","<javascript><typescript><polymer><web-component>","2",""
"70016959","","1",""
"70016960","","1",""
"70016961","<cypress><cypress-testing-library>","0",""
"70016963","<sql><sql-server><tsql>","0",""
"70016964","","0",""
"70016965","<oauth-2.0><soapui><openid-connect><access-token><saml>","0",""
"70016967","<javascript><angular><asynchronous>","0",""
"70016968","<r><shiny><r-plotly>","0",""
"70016969","<javascript><url>","0",""
"70016970","<java><spring-boot><spring-boot-actuator>","-1",""
"70016971","<python><apache-flink><remote-execution><flink-statefun>","0",""
"70016973","","5",""
"70016974","","0",""
"70016975","<asp.net><.net><azure><asp.net-core>","0",""
"70016976","<wpf><parameters><material-design><wpf-style>","0",""
"70016978","","1",""
"70016979","","3",""
"70016981","<go><webassembly>","-2",""
"70016982","","1",""
"70016984","<java><postgresql><spring-mvc><build><jar>","0",""
"70016985","","1",""
"70016987","","0",""
"70016988","<python><pytube>","1",""
"70016989","<javascript><redirect><event-handling><local-storage><browser-history>","1",""
"70016991","","0",""
"70016992","","1",""
"70016993","","1",""
"70016994","","0",""
"70016995","<linux><bash><shell><glob>","-1","2021-11-19 00:07:39"
"70016996","<laravel><npm><webpack><babel-loader><mini-css-extract-plugin>","1",""
"70016998","<html><range><selection><summernote>","0",""
"70017000","","2",""
"70017001","","0",""
"70017002","<python><pytorch><casadi>","0",""
"70017003","<powershell>","0",""
"70017005","","4",""
"70017006","","0",""
"70017008","","1",""
"70017009","<php><wordpress><dynamic><archive><breadcrumbs>","0",""
"70017010","","0",""
"70017011","","2",""
"70017013","<go><server><tcp><client><putty>","1",""
"70017014","<react-native><sqlite>","0",""
"70017015","<azure-devops>","0",""
"70017016","","0",""
"70017017","<jquery>","0",""
"70017019","","0",""
"70017021","","0",""
"70017022","","0",""
"70017023","<gitlab><gitlab-ci><gitlab-ee>","1",""
"70017025","<video-streaming><mpeg-dash><mp4box>","0",""
"70017026","","0",""
"70017027","","0",""
"70017028","<promise><rxjs><observable><dexie>","0",""
"70017029","<c#><.net>","0",""
"70017032","<c#><.net><.net-core><configuration><environment-variables>","0",""
"70017033","<pandas><dataframe><pandas-groupby>","0",""
"70017034","<python><scikit-learn>","5",""
"70017035","","1",""
"70017036","","1",""
"70017039","","2",""
"70017041","<node.js><docker><express>","0",""
"70017042","<python><plotly><data-visualization><bar-chart>","-1",""
"70017044","<javascript><jquery><css>","1",""
"70017045","","2",""
"70017047","","2",""
"70017048","","0",""
"70017049","<python><linux><multiprocessing>","0",""
"70017051","<python>","0",""
"70017053","","1",""
"70017055","","1",""
"70017056","","0",""
"70017057","","1",""
"70017058","","0",""
"70017060","","2",""
"70017061","","0",""
"70017062","","2",""
"70017063","<flutter>","0",""
"70017065","","0",""
"70017066","","0",""
"70017067","<fedora><snap>","0",""
"70017068","","0",""
"70017069","<swift>","2",""
"70017070","","0",""
"70017071","","0",""
"70017072","<android><radio-button>","0",""
"70017073","","0",""
"70017074","","1",""
"70017075","","0",""
"70017076","<php><html><css><wordpress>","-2",""
"70017077","","1",""
"70017078","","1",""
"70017080","","1",""
"70017081","<sqlalchemy><many-to-many><associations><unique-constraint>","0",""
"70017082","","1",""
"70017084","<asynchronous><java-8><timeout><completable-future>","0",""
"70017085","","1",""
"70017086","<flutter><dart><asynchronous><data-structures>","2",""
"70017087","","0",""
"70017089","","0",""
"70017091","","1",""
"70017092","","1",""
"70017095","","3",""
"70017096","","0",""
"70017097","","2",""
"70017098","","1",""
"70017100","","0",""
"70017101","","0",""
"70017102","<python><c><dll>","0",""
"70017103","","2",""
"70017104","","1",""
"70017106","","0",""
"70017108","<javascript><lightningchart>","2",""
"70017110","<django><django-rest-framework><django-forms>","0",""
"70017112","<electron><electron-builder>","2",""
"70017113","<c#><visual-studio><appium><winappdriver>","0",""
"70017115","<javascript><prototype>","0",""
"70017116","<angular><typescript><fullcalendar-5>","2",""
"70017118","","0",""
"70017120","","1",""
"70017121","<qt><qt5><github-actions>","0",""
"70017725","<spring-boot><keycloak>","0",""
"70017727","","-1",""
"70017728","<python><scipy>","1",""
"70017729","","0",""
"70017730","<flutter><dart><localization><translate>","0",""
"70017731","<php><wordpress><woocommerce><openlitespeed>","0",""
"70017732","<python><url><request><arguments><ip>","-1",""
"70017733","","1",""
"70017734","<html><jquery><css><bootstrap-4><jquery-select2>","0",""
"70017735","","0",""
"70017736","<javascript><browser-extension>","1",""
"70017737","<java><jackson><jackson-databind>","1",""
"70017740","<python><python-3.x><cmake><setuptools>","2",""
"70017741","","1",""
"70017742","<python><tensorflow><conv-neural-network><multiplication><weighted>","0",""
"70017743","<c++><asynchronous><boost><future>","1",""
"70017744","","1",""
"70017746","<python><sharepoint><office365api>","0",""
"70017747","","3",""
"70017749","<postgresql>","0",""
"70017750","<embedded-linux><arm64><u-boot>","0",""
"70017752","","-1",""
"70017753","<c++><glfw><glad>","0",""
"70017754","<sql><oracle>","0",""
"70017755","","0",""
"70017759","<php><mysql><join>","0",""
"70017760","","0",""
"70017761","<r><date><moving-average>","0",""
"70017762","","0",""
"70017764","<rust>","0",""
"70017765","<google-sheets><google-sheets-formula>","-2",""
"70017766","<asp.net-core><dependency-injection>","0",""
"70017767","<progressive-web-apps><laravel-8><laravel-livewire>","1",""
"70017768","","0",""
"70017772","","5",""
"70017773","<c><debugging><logging><glib>","1",""
"70017774","<postgresql>","0",""
"70017777","<java><android><android-studio>","0",""
"70017778","<php><css><woocommerce>","1",""
"70017779","<spring-boot>","0",""
"70017780","<python><serversocket><tcpserver>","0",""
"70017784","<python><lstm>","1",""
"70017785","<visual-studio-code>","0",""
"70017787","<kotlin><android-room>","0",""
"70017789","<reactjs><typescript><api><redux><rtk-query>","2",""
"70017790","","0",""
"70017791","<r>","0",""
"70017792","<python>","-3",""
"70017793","<c#><winforms>","0",""
"70017794","","0",""
"70017795","<python><pandas><dataframe>","1",""
"70017797","<excel><vba><filesystemobject>","1",""
"70017798","","0",""
"70017799","<amazon-web-services><spring-boot><java-8><aws-codepipeline>","0",""
"70017800","","1",""
"70017801","","0",""
"70017802","<javascript><reactjs><webpack>","1",""
"70017803","<apache-kafka><dependency-injection><nestjs><guard>","0",""
"70017805","<reactjs><material-ui><devextreme>","0",""
"70017806","<r><web-scraping><purrr><rvest><rselenium>","0",""
"70017807","<javascript>","-6",""
"70017808","","0",""
"70017809","","1",""
"70017810","","1",""
"70017811","","2",""
"70017812","","1",""
"70017813","<java><eclipse><windowbuilder>","-1",""
"70017814","<mysql><load-balancing><hikaricp><mysql-5.7><maxscale>","0",""
"70017815","","1",""
"70017816","","0",""
"70017817","","-1",""
"70017818","<database><pdf><google-sheets><google-drive-api><data-science>","0",""
"70017819","<php><sql><database><joomla>","1",""
"70017821","","2",""
"70017823","","0",""
"70017826","","1",""
"70017827","<c><language-lawyer><c-preprocessor>","5",""
"70017828","<ruby-on-rails><ruby>","0",""
"70017829","<sed>","1",""
"70017830","<openshift><redhat><jaeger><opentracing>","0",""
"70017831","","0",""
"70017834","<php><apache><virtualhost>","1",""
"70017835","","1",""
"70017836","","0",""
"70017838","","3",""
"70017839","","0",""
"70017840","<reactjs><typescript><react-router>","0",""
"70017843","<java><null><coding-style><reusability>","0","2021-11-18 10:20:54"
"70017844","<python><csv><double-quotes><csvreader>","0",""
"70017845","<bazel>","0",""
"70017847","","0",""
"70017849","<oop><design-patterns>","1",""
"70017850","","0",""
"70017851","","0",""
"70017852","<docker><visual-studio>","0",""
"70017853","<mysql><tensorflow><tensorflow-extended>","1",""
"70017854","<jquery><spring-boot><thymeleaf>","0",""
"70017855","<powershell>","0","2021-11-18 11:29:09"
"70017856","","1",""
"70017857","","0",""
"70017858","<node.js><redis><concurrency><locking><redlock>","0",""
"70017859","<ios><swift><volume><capacity>","1",""
"70017860","<amazon-web-services><amazon-cloudfront>","2",""
"70017861","","0",""
"70017862","<python><list><dataframe><append>","0",""
"70017864","","0",""
"70017865","","3",""
"70017866","","1",""
"70017869","","0",""
"70017870","<postgresql>","0",""
"70017871","","0",""
"70017873","<java><spring><openjdk-17>","0",""
"70017877","<shell><curl><sftp>","0",""
"70018023","","0",""
"70018024","<python><opencv>","1",""
"70018025","<firebase><google-cloud-firestore><algolia>","3",""
"70018026","<php><opencart>","0",""
"70018027","","1",""
"70018028","","1",""
"70018029","","0",""
"70018030","","0",""
"70018031","","1",""
"70018032","","0",""
"70018033","","0",""
"70018035","<python><module><zipfile>","1",""
"70018036","","1",""
"70018037","","1",""
"70018040","<c++><templates><random><static>","1",""
"70018041","<sql><parent-child><sql-server-2016>","1",""
"70018042","","1",""
"70018043","","2",""
"70018044","","-1",""
"70018045","<acumatica>","0",""
"70018046","","0",""
"70018047","<c#><workflow-foundation>","0",""
"70018048","<java><web-crawler><htmlunit>","0",""
"70018049","<java><kotlin><httprequest>","0",""
"70018050","","0",""
"70018051","","0",""
"70018052","<windows><docker>","0",""
"70018054","","0",""
"70018060","","0",""
"70018061","<php><mysql><arrays>","-2",""
"70018062","<caching><guzzle>","1",""
"70018064","","1",""
"70018065","<prolog>","0",""
"70018067","","0",""
"70018068","","0",""
"70018069","<android><kotlin><admob><ads><interstitial>","0",""
"70018070","","0",""
"70018071","<pandas><dataframe><dask><dask-dataframe>","0",""
"70018072","","0",""
"70018074","","2",""
"70018075","","1",""
"70018076","","0",""
"70018077","","1",""
"70018078","","1",""
"70018079","<python><ftp><ftplib>","-1",""
"70018080","<python><multithreading><while-loop><cpu-usage>","0",""
"70018081","","1",""
"70018082","","0",""
"70018083","<python><xml><list><openpyxl><xlsxwriter>","0",""
"70018084","<flutter><sharedpreferences>","-1",""
"70018086","","0",""
"70018087","","3",""
"70018088","<linux><bash><syntax>","0",""
"70018089","","0",""
"70018090","<google-fit>","0",""
"70018091","<css><webpack><sass><node-sass><sass-loader>","0",""
"70018092","","0",""
"70018094","","1",""
"70018095","","1",""
"70018096","<javascript><html><css>","0",""
"70018098","","0",""
"70018099","","0",""
"70018100","","2",""
"70018101","","0",""
"70018103","","0",""
"70018104","","0",""
"70018105","","0",""
"70018106","<python><list><loops><append>","0",""
"70018108","<python>","-1",""
"70018109","<sql><stored-procedures><google-bigquery>","0",""
"70018110","","0",""
"70018111","<javascript><joi>","0",""
"70018112","","0",""
"70018113","","0",""
"70018114","","1",""
"70018115","<javascript><arrays>","0",""
"70018116","","0",""
"70018118","<python><xpath>","0",""
"70018119","<python><combinations><word><trigram>","1",""
"70018120","","1",""
"70018121","","1",""
"70018122","<python><garbage-collection><cpython>","2",""
"70018123","","1",""
"70018124","<c#><sqldependency>","0",""
"70018125","<vb.net><winforms>","2",""
"70018126","","0",""
"70018128","","0",""
"70018129","","0",""
"70018130","","0",""
"70018131","","0",""
"70018132","<openssl>","0",""
"70018133","","0",""
"70018135","","4",""
"70018137","<php><error-handling>","0",""
"70018138","<python><pandas><datetime><matplotlib><data-visualization>","0",""
"70018139","","0",""
"70018140","","2",""
"70018141","<nestjs><typeorm>","0",""
"70018142","<javascript><html><google-apps-script><html-select>","0",""
"70018143","<python><numpy>","1",""
"70018144","<matlab><keyboard-shortcuts><customization><simulink><accelerator>","0",""
"70018145","<location><mapping><coordinates><zooming><picturebox>","0",""
"70018146","<python><reverse><bit>","0",""
"70018148","<javascript><node.js><nestjs>","0",""
"70018150","<python><pytest>","0",""
"70018151","","0",""
"70018152","<angular>","0",""
"70018153","<logging><signalr><eventlog-source>","1",""
"70018154","<powerbi><dax><powerquery>","0",""
"70018155","","1",""
"70018156","<opencv><ubuntu>","0",""
"70018158","<flutter><dart><flutter-web>","0",""
"70018160","","1",""
"70018161","<java><aws-lambda><classloader><dynamic-class-loaders>","0",""
"70018162","","0",""
"70018163","<python><plotly><heatmap>","0",""
"70018164","<android><flutter><google-maps><future>","1",""
"70018166","<sql><json><sql-server><rest>","1",""
"70018167","<r><function><for-loop><data-manipulation>","0",""
"70018169","","0",""
"70018171","","1",""
"70018172","<node.js><apache-kafka><producer-consumer>","0",""
"70018173","","0",""
"70018174","<javascript><node.js><axios>","-2",""
"70018175","<postgresql><kubernetes><kubernetes-helm><psql><minikube>","0",""
"70018176","<java><spring><mariadb>","0",""
"70018177","","0",""
"70018178","","2",""
"70018180","<jenkins><jenkins-groovy>","0",""
"70017530","<r><regex><dplyr>","1",""
"70017531","<python><static><abstract-class><private><base-class>","-1",""
"70017532","","4",""
"70017534","<node.js><npm><networking><proxy><npm-install>","0",""
"70017535","","1",""
"70017536","","1",""
"70017537","","0",""
"70017538","<java><concurrency><locking><wait><notify>","0",""
"70017539","<laravel>","0",""
"70017540","","0",""
"70017541","<php><laravel><middleware><laravel-sanctum>","0",""
"70017543","","0",""
"70017544","<javascript><arrays><merge>","0",""
"70017547","","-1",""
"70017548","<php><html><ionic5>","0",""
"70017550","<vba><charts><powerpoint>","0",""
"70017551","","2",""
"70017552","<angular><angular-ng-if>","-2",""
"70017554","<excel><vba><ms-word><formatting><mailmerge>","0",""
"70017555","","0",""
"70017556","","2",""
"70017557","<sql><regex><google-data-studio><qregularexpression>","2",""
"70017558","","1",""
"70017559","","2",""
"70017561","","2",""
"70017562","","0",""
"70017563","","0",""
"70017564","<python><pandas><jupyter-notebook><bokeh><pandas-bokeh>","0",""
"70017565","<r><string><if-statement><contains><mutated>","1",""
"70017566","<javascript><time><format><timezone><time-format>","-1",""
"70017567","<python><mysql>","0",""
"70017568","","0",""
"70017569","<python><pyqt5>","0",""
"70017570","","3",""
"70017571","","0",""
"70017572","<android><ios><reactjs><react-native><mobile>","0",""
"70017573","","0",""
"70017574","","0",""
"70017575","","1",""
"70017577","","0",""
"70017578","","1",""
"70017580","","0",""
"70017582","","0",""
"70018452","","1",""
"70018453","","0",""
"70018455","<adb><adb-shell>","1",""
"70018456","","1",""
"70018458","<python><pandas><import><delimiter><separator>","1",""
"70018460","<php><google-api><google-oauth><gmail-api><google-api-php-client>","2",""
"70018461","<php><laravel><laravel-artisan>","3",""
"70018463","<r><tmap>","0",""
"70018464","<c#><multithreading><async-await><task><threadpool>","0",""
"70018465","","0",""
"70018466","<python><pandas><dataframe>","0",""
"70018468","","4",""
"70018469","<css>","0",""
"70018470","","0",""
"70018473","","1",""
"70018475","<neo4j><spring-webflux>","0",""
"70018476","","2",""
"70018478","<node.js><express>","-2",""
"70018479","<javascript><reactjs><react-router-dom>","1","2021-11-18 16:24:32"
"70018480","<perl><sed><grep>","2",""
"70018481","","1",""
"70018482","<linux><windows><go><cross-platform>","0",""
"70018483","","1",""
"70018484","","2",""
"70018485","<spring-boot><mongotemplate><criteriaquery>","1",""
"70018486","<typescript><cypress>","1",""
"70018487","","0",""
"70018488","","1",""
"70018489","<webrtc><mediasoup>","0",""
"70018490","","2",""
"70018491","<nlp>","1",""
"70018492","","0",""
"70018493","","1",""
"70018494","<jolt>","1",""
"70018495","<linux><docker><teamcity>","0",""
"70018496","<python><proxy><sdk><credit-card>","0",""
"70018497","<c#><selenium><selenium-firefoxdriver>","0",""
"70018498","","0",""
"70018499","","0",""
"70018500","<python><c++><windows><pip>","1",""
"70018501","<javascript><salesforce><salesforce-lightning><lwc><lightning>","0",""
"70018502","<c++><templates><c++17><constexpr><constexpr-function>","4",""
"70018503","","0",""
"70018504","<mysql><node.js><express><jwt>","0",""
"70018505","","0",""
"70018506","","1",""
"70018507","<reactjs><ckeditor5><react-class-based-component>","0",""
"70018508","<javascript><json>","-1",""
"70018509","","0",""
"70018510","","0",""
"70018511","<python><python-3.x><amazon-web-services><dictionary><amazon-dynamodb>","-1",""
"70018512","<python><wrapper><condor>","1",""
"70018515","<reactjs><material-ui><styles><use-state>","0",""
"70018516","","0",""
"70018517","<c#><wpf><validation><xaml><datagrid>","0",""
"70018518","","2",""
"70018519","","0",""
"70018520","","2",""
"70018521","","0",""
"70018522","","0",""
"70018523","<firebase><react-native><firebase-in-app-messaging>","0",""
"70018524","<reactjs><laravel><binary><webpack-file-loader><hdr>","0",""
"70018525","<reactjs><react-redux><react-hooks><jestjs>","0",""
"70018526","<depth-first-search>","0",""
"70018527","<jquery>","0",""
"70018528","","0",""
"70018529","","1",""
"70018530","<ef-core-6.0>","2",""
"70018531","<apache-kafka><spring-boot-cloud-streams>","0",""
"70018532","<python><amazon-web-services><amazon-s3>","0",""
"70018533","<android><kotlin><kotlin-stateflow>","0",""
"70018534","<xamarin.forms><xamarin.android><barcode-scanner>","0",""
"70017122","","0",""
"70017123","<azure><redis><azure-storage><azure-private-link>","0",""
"70017125","","0",""
"70017126","","0",""
"70017127","<selenium><testng>","0",""
"70017128","","0",""
"70017129","<r><na>","0",""
"70017130","","0",""
"70017131","","1",""
"70017132","<wordpress><api><woocommerce>","0",""
"70017133","<c#><.net><asp.net-core><c#-4.0>","0",""
"70017134","","1",""
"70017135","","0",""
"70017136","<python>","0",""
"70017137","<python-wheel><python.net>","0",""
"70017138","<reactjs><typescript><slack><slack-api><slack-block-kit>","0",""
"70017139","","1",""
"70017140","","1",""
"70017142","<python><pandas><dataframe>","1",""
"70017143","","2",""
"70017144","","0",""
"70017146","","0",""
"70017148","","1",""
"70017149","<c#><sqlite>","0",""
"70017150","<python><numpy><datetime><strftime>","0",""
"70017151","","0",""
"70017152","","0",""
"70017153","<python><pysftp>","0",""
"70017155","<php><datepicker><vtiger><vtigercrm>","0",""
"70017157","","1",""
"70017158","","0",""
"70017159","<python>","0",""
"70017160","","1",""
"70017161","","0",""
"70017162","","0",""
"70017163","","0",""
"70017165","<c#><entity-framework-core>","1",""
"70017166","","1",""
"70017167","","2",""
"70017168","","2",""
"70018911","","0",""
"70018912","<python><rest><http><github><github-actions>","1",""
"70018914","","2",""
"70018916","<css><flexbox>","0",""
"70018917","<python><list>","-1","2021-11-18 12:04:30"
"70018918","<sql><sql-server>","-1",""
"70018920","<reactjs><next.js><strapi>","0",""
"70018922","<html><css><footer>","0",""
"70018923","<python><dictionary><conditional-statements>","0",""
"70018925","<c++><ios><xcode><dylib>","0",""
"70018926","<azure-active-directory><multi-factor-authentication>","0",""
"70018928","<javascript><lit-element>","1",""
"70018929","<canvas><text><itext><position>","0",""
"70018932","","0",""
"70018933","","0",""
"70018936","<javascript><html><jquery><css><smooth-scrolling>","0",""
"70018939","","1",""
"70018941","<visual-studio-code><configuration>","0",""
"70018942","","0",""
"70018943","<spring><spring-boot><apache-kafka><spring-kafka>","0",""
"70018944","<flask><pytest><peewee>","0",""
"70018945","","0",""
"70018946","<perl>","0","2021-11-18 11:52:17"
"70018947","<java><mysql><spring><tomcat>","0","2021-11-18 20:59:22"
"70018949","<javascript><json><rest><extjs><store>","0",""
"70018950","<elasticsearch><nested><elasticsearch-painless>","0",""
"70018951","<php><laravel><fullcalendar><laravel-8><fullcalendar-3>","0",""
"70018952","<javascript><reactjs><typescript><dom-events><react-typescript>","0",""
"70018953","<javascript><samsung-mobile><device-orientation><samsung-galaxy><deviceorientationevent>","0",""
"70018954","<kotlin>","1",""
"70018955","","0",""
"70018957","<c#><datagridview>","-1",""
"70018958","","0",""
"70018959","","0",""
"70018960","<python><numpy><centroid>","1",""
"70018961","<java><android><reflection>","-4","2021-11-19 06:03:09"
"70018962","<javascript><jquery>","1",""
"70018963","","1",""
"70018965","<amazon-s3><ibm-cloud><github-actions>","1",""
"70018966","","0",""
"70018967","<html><css><svg><sass><css-animations>","0",""
"70018969","","0",""
"70018970","<audiokit>","1",""
"70018971","","0",""
"70018973","","0",""
"70018974","<vba><runtime><size>","0",""
"70018975","","1",""
"70018976","","0",""
"70018977","","0",""
"70018979","<flask><google-app-engine><swagger><gunicorn><swagger-codegen>","0",""
"70018980","","2",""
"70018981","<python><python-3.x><visual-studio>","0",""
"70018982","<mysql><sql>","1",""
"70018983","","0",""
"70018984","<arrays><mongodb><mongodb-query><nosql><document>","1",""
"70018985","<containers><kubernetes-pod><privileges><linux-capabilities>","0",""
"70018986","<python><function><scipy><data-science>","0",""
"70018987","<spring><spring-boot><spring-kafka>","0",""
"70018988","<windows><powershell><ansible>","0",""
"70018990","","0",""
"70018991","","0",""
"70018992","<php><laravel><e-commerce><currency><price>","0",""
"70018994","","0",""
"70018995","","1",""
"70018996","<c#><visual-studio-2022>","7",""
"70018997","","2",""
"70018998","","0",""
"70018999","<python><enums><decorator>","2",""
"70019001","<google-sheets><spreadsheet><google-data-studio>","0",""
"70019004","","1",""
"70019006","","1",""
"70019007","","1",""
"70019008","<c#><asp.net><bundle>","0",""
"70019009","<amazon-eks><amazon-elasticache>","0",""
"70019010","<java><while-loop><switch-statement>","0",""
"70017878","<python><python-3.x><string><swap>","0",""
"70017879","","0",""
"70017880","","1",""
"70017881","","1",""
"70017883","","0",""
"70017884","","0",""
"70017885","<java><jaeger><opentracing>","0",""
"70017886","","1",""
"70017887","","0",""
"70017888","","0",""
"70017890","","2",""
"70017892","<node.js><angular>","0",""
"70017893","","0",""
"70017894","","0",""
"70017895","","0",""
"70017896","","0",""
"70017897","<r><function><if-statement><conditional-statements>","1",""
"70017898","<javascript><php><html><gallery><lightbox>","0",""
"70017899","<javascript><reactjs><ckeditor><ckeditor5><ckeditor5-react>","0",""
"70017900","<r><rna-seq>","0",""
"70017901","","0",""
"70017902","","2",""
"70017904","<amazon-web-services><aws-lambda><amazon-dynamodb><terraform><terraform-provider-aws>","2",""
"70017905","<javascript><webpack><webpack-loader>","0",""
"70017906","","2",""
"70017908","<laravel><eloquent><laravel-query-builder>","0",""
"70017909","<automated-tests><appium><robotframework>","0",""
"70017910","","0",""
"70017912","<python><pandas>","0",""
"70017914","","1",""
"70017915","","3",""
"70017917","","0",""
"70017918","<python><python-tesseract>","0",""
"70017919","","0",""
"70017921","<stackdriver><google-cloud-stackdriver><google-cloud-monitoring><monitoring-query-language>","0",""
"70017923","<python><api><flask><post><zip>","0",""
"70017924","","0",""
"70017925","","1",""
"70017926","","0",""
"70017927","","1",""
"70017928","","0",""
"70017929","<logging><format><spring-cloud><logback><google-cloud-run>","0",""
"70017930","<react-native><expo><google-authentication><expo-go>","0",""
"70017931","<python><epub><kindle><calibre>","-1",""
