,"Tag, Score",Count
13265,"Row(_1='testing', _2=4)",1
13266,"Row(_1='jestjs', _2=4)",1
13267,"Row(_1='vuejs3', _2=4)",1
13268,"Row(_1='peg', _2=0)",1
13269,"Row(_1='cudnn', _2=0)",1
13270,"Row(_1='square', _2=0)",1
13271,"Row(_1='diagonal', _2=0)",1
13272,"Row(_1='mpeg', _2=0)",1
13273,"Row(_1='factominer', _2=1)",1
13274,"Row(_1='mvp', _2=0)",1
13275,"Row(_1='presenter', _2=0)",1
13276,"Row(_1='pitch', _2=0)",1
13277,"Row(_1='pitch-shifting', _2=0)",1
13278,"Row(_1='react-native-sound', _2=0)",1
13279,"Row(_1='androidpublisher', _2=0)",1
13280,"Row(_1='django', _2=6)",1
13281,"Row(_1='postgis', _2=6)",1
13282,"Row(_1='psycopg2', _2=6)",1
13283,"Row(_1='flutter-packages', _2=0)",1
13284,"Row(_1='minicart', _2=0)",1
13285,"Row(_1='opencv-contour', _2=0)",1
13286,"Row(_1='python-requests', _2=-1)",1
13287,"Row(_1='None', _2=29)",1
13288,"Row(_1='pyqt5', _2=2)",1
13289,"Row(_1='google-analytics-firebase', _2=0)",2
13290,"Row(_1='nodejs-server', _2=0)",1
13291,"Row(_1='options', _2=-2)",1
13292,"Row(_1='mediastore', _2=3)",1
13293,"Row(_1='android-11', _2=3)",1
13294,"Row(_1='scoped-storage', _2=3)",1
13295,"Row(_1='documentfile', _2=3)",1
13296,"Row(_1='k6', _2=0)",1
13297,"Row(_1='oculus', _2=0)",1
13298,"Row(_1='hadoop-yarn', _2=0)",1
13299,"Row(_1='frappe', _2=0)",1
13300,"Row(_1='package', _2=-1)",1
13301,"Row(_1='install.packages', _2=-1)",1
13302,"Row(_1='azure-web-app-service', _2=-1)",1
13303,"Row(_1='dynamic-sql', _2=0)",2
13304,"Row(_1='null', _2=-3)",1
13305,"Row(_1='mui-datatable', _2=-1)",1
13306,"Row(_1='aws-batch', _2=0)",1
13307,"Row(_1='authentication', _2=2)",1
13308,"Row(_1='bellman-ford', _2=0)",2
13309,"Row(_1='activity-lifecycle', _2=0)",1
13310,"Row(_1='android-viewpager2', _2=0)",1
13311,"Row(_1='fragment-lifecycle', _2=0)",1
13312,"Row(_1='google-api-java-client', _2=1)",1
13313,"Row(_1='dynamic-arrays', _2=0)",1
13314,"Row(_1='date-difference', _2=0)",1
13315,"Row(_1='pytables', _2=0)",1
13316,"Row(_1='google-people-api', _2=0)",1
13317,"Row(_1='cons', _2=0)",1
13318,"Row(_1='throttling', _2=1)",1
13319,"Row(_1='http-status-code-502', _2=1)",1
13320,"Row(_1='url', _2=-2)",1
13321,"Row(_1='video', _2=-2)",1
13322,"Row(_1='hyperlink', _2=-2)",1
13323,"Row(_1='uiaccessibility', _2=0)",1
13324,"Row(_1='react-relay', _2=0)",1
13325,"Row(_1='kaggle', _2=1)",1
13326,"Row(_1='maven-failsafe-plugin', _2=0)",2
13327,"Row(_1='data-science', _2=-2)",1
13328,"Row(_1='phaser-framework', _2=1)",1
13329,"Row(_1='zabbix', _2=0)",1
13330,"Row(_1='hostheaders', _2=0)",1
13331,"Row(_1='webpack', _2=3)",1
13332,"Row(_1='data-mapping', _2=0)",1
13333,"Row(_1='ajax', _2=4)",1
13334,"Row(_1='request', _2=4)",1
13335,"Row(_1='devtools', _2=4)",1
13336,"Row(_1='resources', _2=-1)",1
13337,"Row(_1='grid-system', _2=1)",1
13338,"Row(_1='htmlpurifier', _2=0)",1
13339,"Row(_1='deprecated', _2=1)",1
13340,"Row(_1='android-windowmanager', _2=1)",1
13341,"Row(_1='x86-16', _2=1)",1
13342,"Row(_1='att', _2=1)",1
13343,"Row(_1='computer-science-theory', _2=0)",2
13344,"Row(_1='devart', _2=0)",1
13345,"Row(_1='org-babel', _2=0)",1
13346,"Row(_1='pypy', _2=0)",1
13347,"Row(_1='ujson', _2=0)",1
13348,"Row(_1='zipline', _2=1)",1
13349,"Row(_1='pyalgotrade', _2=1)",1
13350,"Row(_1='mypy', _2=2)",2
13351,"Row(_1='python-typing', _2=2)",1
13352,"Row(_1='comparison', _2=1)",2
13353,"Row(_1='ethereum', _2=1)",3
13354,"Row(_1='brownie', _2=1)",2
13355,"Row(_1='react-native-firebase', _2=0)",3
13356,"Row(_1='promtail', _2=0)",1
13357,"Row(_1='azul-zulu', _2=0)",1
13358,"Row(_1='jquery', _2=3)",2
13359,"Row(_1='django-forms', _2=3)",1
13360,"Row(_1='remotewebdriver', _2=0)",1
13361,"Row(_1='txt', _2=1)",1
13362,"Row(_1='parameter-passing', _2=-1)",1
13363,"Row(_1='return-value', _2=-1)",1
13364,"Row(_1='copy-constructor', _2=-1)",1
13365,"Row(_1='image-comparison', _2=0)",1
13366,"Row(_1='responsive', _2=1)",1
13367,"Row(_1='react-bootstrap-table', _2=1)",1
13368,"Row(_1='jakarta-ee', _2=0)",1
13369,"Row(_1='cookie-path', _2=0)",1
13370,"Row(_1='devextreme', _2=1)",1
13371,"Row(_1='api-key', _2=0)",1
13372,"Row(_1='druid-rs', _2=1)",1
13373,"Row(_1='storage-access-framework', _2=0)",3
13374,"Row(_1='documentfile', _2=0)",1
13375,"Row(_1='icmp', _2=1)",1
13376,"Row(_1='gke-networking', _2=1)",1
13377,"Row(_1='google-cloud-load-balancer', _2=1)",1
13378,"Row(_1='gcp-load-balancer', _2=1)",1
13379,"Row(_1='vendor', _2=0)",1
13380,"Row(_1='jitsi', _2=0)",2
13381,"Row(_1='jitsi-meet', _2=0)",1
13382,"Row(_1='database', _2=-2)",5
13383,"Row(_1='structure', _2=-2)",1
13384,"Row(_1='hdfs', _2=2)",1
13385,"Row(_1='android-tv', _2=1)",1
13386,"Row(_1='android-jetpack-compose-canvas', _2=1)",1
13387,"Row(_1='fakeiteasy', _2=0)",1
13388,"Row(_1='fakexrmeasy', _2=0)",1
13389,"Row(_1='antlr4', _2=2)",1
13390,"Row(_1='context-free-grammar', _2=2)",1
13391,"Row(_1='mongodb-indexes', _2=0)",1
13392,"Row(_1='esp8266', _2=0)",2
13393,"Row(_1='inline', _2=2)",1
13394,"Row(_1='bpmn', _2=0)",1
13395,"Row(_1='gridview', _2=-1)",1
13396,"Row(_1='feature-branch', _2=0)",1
13397,"Row(_1='shopping-cart', _2=0)",2
13398,"Row(_1='xamarin.forms', _2=-1)",1
13399,"Row(_1='radio-button', _2=-1)",1
13400,"Row(_1='associative-array', _2=-1)",1
13401,"Row(_1='notion-api', _2=-1)",1
13402,"Row(_1='httplistener', _2=0)",1
13403,"Row(_1='console.readkey', _2=0)",1
13404,"Row(_1='microsoft-information-protection', _2=0)",1
13405,"Row(_1='azure-log-analytics', _2=0)",1
13406,"Row(_1='log-analysis', _2=0)",1
13407,"Row(_1='32-bit', _2=0)",1
13408,"Row(_1='concourse', _2=0)",1
13409,"Row(_1='concourse-pipeline', _2=0)",1
13410,"Row(_1='concourse-fly', _2=0)",1
13411,"Row(_1='r-caret', _2=2)",1
13412,"Row(_1='rpart', _2=2)",1
13413,"Row(_1='distribution', _2=2)",1
13414,"Row(_1='reinforcement-learning', _2=2)",1
13415,"Row(_1='markov-decision-process', _2=2)",1
13416,"Row(_1='wso2esb', _2=0)",1
13417,"Row(_1='keyframe', _2=0)",2
13418,"Row(_1='mutablelivedata', _2=-1)",1
13419,"Row(_1='tkinter-entry', _2=1)",1
13420,"Row(_1='tkinter-entry', _2=0)",1
13421,"Row(_1='heapsort', _2=0)",1
13422,"Row(_1='navicat', _2=1)",1
13423,"Row(_1='android-view', _2=1)",1
13424,"Row(_1='react-native-hermes', _2=0)",1
13425,"Row(_1='jsprit', _2=0)",1
13426,"Row(_1='depot', _2=0)",1
13427,"Row(_1='hijri', _2=1)",1
13428,"Row(_1='sql-delete', _2=0)",2
13429,"Row(_1='setcookie', _2=1)",1
13430,"Row(_1='cookiemanager', _2=1)",1
13431,"Row(_1='asp.net-mvc-4', _2=0)",3
13432,"Row(_1='django-q', _2=0)",1
13433,"Row(_1='croniter', _2=0)",1
13434,"Row(_1='axis', _2=0)",1
13435,"Row(_1='scatter', _2=0)",2
13436,"Row(_1='fastlane-match', _2=0)",2
13437,"Row(_1='windows-forms-designer', _2=1)",1
13438,"Row(_1='httpx', _2=0)",1
13439,"Row(_1='uinavigationbar', _2=1)",1
13440,"Row(_1='uiactivityviewcontroller', _2=1)",1
13441,"Row(_1='qnx', _2=1)",1
13442,"Row(_1='istio-gateway', _2=0)",2
13443,"Row(_1='istio-operator', _2=0)",1
13444,"Row(_1='iphone', _2=-1)",1
13445,"Row(_1='app-store', _2=-1)",1
13446,"Row(_1='app-store-connect', _2=-1)",1
13447,"Row(_1='appstore-approval', _2=-1)",1
13448,"Row(_1='vuetify.js', _2=3)",2
13449,"Row(_1='parsing', _2=-1)",1
13450,"Row(_1='fgets', _2=-1)",1
13451,"Row(_1='casbin', _2=0)",1
13452,"Row(_1='rails-i18n', _2=0)",1
13453,"Row(_1='developer-tools', _2=0)",1
13454,"Row(_1='decomposition', _2=0)",1
13455,"Row(_1='react-swiper', _2=0)",1
13456,"Row(_1='ckeditor', _2=2)",1
13457,"Row(_1='ckeditor5', _2=2)",1
13458,"Row(_1='publish-subscribe', _2=0)",2
13459,"Row(_1='event-bus', _2=0)",1
13460,"Row(_1='android-studio-plugin', _2=0)",1
13461,"Row(_1='ftl', _2=0)",1
13462,"Row(_1='smtpclient', _2=0)",2
13463,"Row(_1='exchange-basicauth', _2=0)",1
13464,"Row(_1='simplecov', _2=1)",2
13465,"Row(_1='google-cloud-instances', _2=3)",1
13466,"Row(_1='gitlab-runner', _2=1)",1
13467,"Row(_1='azure-boards', _2=0)",2
13468,"Row(_1='ojdbc', _2=0)",2
13469,"Row(_1='macros', _2=3)",1
13470,"Row(_1='aws-glue', _2=1)",1
13471,"Row(_1='gradle-task', _2=0)",1
13472,"Row(_1='undefined', _2=1)",3
13473,"Row(_1='uncaught-reference-error', _2=1)",1
13474,"Row(_1='ebnf', _2=0)",1
13475,"Row(_1='git-stash', _2=2)",1
13476,"Row(_1='folderbrowserdialog', _2=0)",1
13477,"Row(_1='ookii', _2=0)",1
13478,"Row(_1='postgis', _2=1)",3
13479,"Row(_1='query-planner', _2=1)",1
13480,"Row(_1='gooddata', _2=0)",1
13481,"Row(_1='bfd', _2=0)",1
13482,"Row(_1='sudo', _2=1)",1
13483,"Row(_1='snap', _2=1)",1
13484,"Row(_1='static-libraries', _2=1)",1
13485,"Row(_1='object-library', _2=1)",1
13486,"Row(_1='google-maps', _2=2)",1
13487,"Row(_1='tensorflow', _2=4)",2
13488,"Row(_1='keras', _2=4)",2
13489,"Row(_1='tf.keras', _2=4)",1
13490,"Row(_1='glmnet', _2=1)",1
13491,"Row(_1='lasso-regression', _2=1)",1
13492,"Row(_1='matplotlib-basemap', _2=1)",1
13493,"Row(_1='git', _2=7)",1
13494,"Row(_1='github', _2=7)",1
13495,"Row(_1='google-colaboratory', _2=7)",1
13496,"Row(_1='label-encoding', _2=0)",1
13497,"Row(_1='swiftui-foreach', _2=2)",1
13498,"Row(_1='crf', _2=0)",1
13499,"Row(_1='class-method', _2=0)",2
13500,"Row(_1='load-csv', _2=0)",1
13501,"Row(_1='virtual-machine', _2=2)",1
13502,"Row(_1='boot', _2=2)",1
13503,"Row(_1='osdev', _2=2)",1
13504,"Row(_1='floppy', _2=2)",1
13505,"Row(_1='echarts', _2=2)",2
13506,"Row(_1='guard', _2=0)",2
13507,"Row(_1='tensorflow-serving', _2=0)",1
13508,"Row(_1='sigterm', _2=0)",1
13509,"Row(_1='packer-builder', _2=0)",1
13510,"Row(_1='hashicorp-packer', _2=0)",1
13511,"Row(_1='css-animations', _2=3)",1
13512,"Row(_1='tailwind-css', _2=3)",1
13513,"Row(_1='tailwind-ui', _2=3)",1
13514,"Row(_1='phpseclib', _2=-1)",1
13515,"Row(_1='yara', _2=-1)",1
13516,"Row(_1='php-malware-scanner', _2=-1)",1
13517,"Row(_1='pos', _2=0)",2
13518,"Row(_1='julia', _2=0)",2
13519,"Row(_1='qslider', _2=0)",1
13520,"Row(_1='transform', _2=1)",1
13521,"Row(_1='browser-sync', _2=0)",1
13522,"Row(_1='python-unittest.mock', _2=0)",1
13523,"Row(_1='django-redis', _2=0)",1
13524,"Row(_1='textbox', _2=-1)",1
13525,"Row(_1='ellipse', _2=-1)",1
13526,"Row(_1='laravel-validation', _2=2)",1
13527,"Row(_1='laravel-formrequest', _2=2)",1
13528,"Row(_1='reflect', _2=0)",1
13529,"Row(_1='jupyter-irkernel', _2=0)",1
13530,"Row(_1='hibernate-mapping', _2=0)",1
13531,"Row(_1='leaflet-routing-machine', _2=0)",1
13532,"Row(_1='media-queries', _2=-1)",1
13533,"Row(_1='font-size', _2=-1)",1
13534,"Row(_1='neon', _2=0)",1
13535,"Row(_1='sem', _2=0)",2
13536,"Row(_1='nas', _2=1)",1
13537,"Row(_1='android-safe-args', _2=0)",1
13538,"Row(_1='boto', _2=0)",2
13539,"Row(_1='sap-commerce-cloud', _2=0)",1
13540,"Row(_1='jvm-hotspot', _2=0)",1
13541,"Row(_1='google-cloud-tasks', _2=0)",1
13542,"Row(_1='mouseevent', _2=1)",2
13543,"Row(_1='eventqueue', _2=1)",1
13544,"Row(_1='custom-events', _2=0)",1
13545,"Row(_1='xslt-3.0', _2=1)",1
13546,"Row(_1='xslt-grouping', _2=1)",1
13547,"Row(_1='include', _2=1)",1
13548,"Row(_1='push-notification', _2=2)",1
13549,"Row(_1='firebase-cloud-messaging', _2=2)",1
13550,"Row(_1='firebase-analytics', _2=2)",1
13551,"Row(_1='flutter-notification', _2=2)",1
13552,"Row(_1='bus', _2=0)",1
13553,"Row(_1='sqlite-simple', _2=0)",1
13554,"Row(_1='thread-sanitizer', _2=1)",1
13555,"Row(_1='inno-setup', _2=2)",1
13556,"Row(_1='ole', _2=2)",1
13557,"Row(_1='pascalscript', _2=2)",1
13558,"Row(_1='winhttprequest', _2=2)",1
13559,"Row(_1='nested', _2=1)",1
13560,"Row(_1='jpct', _2=0)",1
13561,"Row(_1='curity', _2=4)",1
13562,"Row(_1='mdxjs', _2=1)",1
13563,"Row(_1='contract', _2=0)",1
13564,"Row(_1='apiato', _2=1)",1
13565,"Row(_1='heremaps', _2=0)",1
13566,"Row(_1='perl', _2=0)",3
13567,"Row(_1='core-data', _2=4)",1
13568,"Row(_1='multiple-instances', _2=0)",2
13569,"Row(_1='c#', _2=6)",2
13570,"Row(_1='asp.net', _2=6)",1
13571,"Row(_1='.net', _2=6)",1
13572,"Row(_1='blazor', _2=6)",1
13573,"Row(_1='blazor-webassembly', _2=6)",1
13574,"Row(_1='xamarin.forms.shell', _2=0)",1
13575,"Row(_1='filter', _2=-1)",1
13576,"Row(_1='pipeline', _2=-1)",1
13577,"Row(_1='batch-file', _2=2)",1
13578,"Row(_1='vuetify.js', _2=1)",3
13579,"Row(_1='vue-i18n', _2=1)",1
13580,"Row(_1='huggingface-datasets', _2=0)",1
13581,"Row(_1='seaborn', _2=2)",3
13582,"Row(_1='react-native-calendars', _2=0)",1
13583,"Row(_1='image-annotations', _2=0)",1
13584,"Row(_1='ws-addressing', _2=0)",1
13585,"Row(_1='camera', _2=1)",1
13586,"Row(_1='getusermedia', _2=1)",1
13587,"Row(_1='append', _2=-3)",1
13588,"Row(_1='flutter-textformfield', _2=1)",1
13589,"Row(_1='invoke', _2=0)",1
13590,"Row(_1='diarization', _2=0)",1
13591,"Row(_1='jboss', _2=1)",1
13592,"Row(_1='struts-1', _2=1)",1
13593,"Row(_1='wildfly-9', _2=1)",1
13594,"Row(_1='operating-system', _2=1)",3
13595,"Row(_1='database-replication', _2=1)",1
13596,"Row(_1='ncalc', _2=0)",1
13597,"Row(_1='mvn-repo', _2=0)",1
13598,"Row(_1='php-curl', _2=0)",1
13599,"Row(_1='alert', _2=-2)",1
13600,"Row(_1='customization', _2=-2)",1
13601,"Row(_1='webview', _2=-1)",1
13602,"Row(_1='back-button', _2=-1)",1
13603,"Row(_1='flutter-onpressed', _2=-1)",1
13604,"Row(_1='curl', _2=2)",2
13605,"Row(_1='bigbluebutton', _2=0)",1
13606,"Row(_1='lexical-analysis', _2=0)",1
13607,"Row(_1='ecmascript-2017', _2=0)",1
13608,"Row(_1='devexpress', _2=1)",1
13609,"Row(_1='face-detection', _2=1)",1
13610,"Row(_1='disaster-recovery', _2=0)",2
13611,"Row(_1='floating-action-button', _2=1)",1
13612,"Row(_1='android-vectordrawable', _2=1)",1
13613,"Row(_1='submit', _2=0)",2
13614,"Row(_1='aioredis', _2=0)",1
13615,"Row(_1='alexa-skill', _2=1)",1
13616,"Row(_1='alexa-app', _2=1)",1
13617,"Row(_1='wildfly-14', _2=0)",1
13618,"Row(_1='formidable', _2=0)",1
13619,"Row(_1='instance', _2=1)",1
13620,"Row(_1='popup', _2=0)",2
13621,"Row(_1='daemon', _2=0)",1
13622,"Row(_1='x509', _2=0)",2
13623,"Row(_1='gridsearchcv', _2=0)",1
13624,"Row(_1='left-recursion', _2=0)",1
13625,"Row(_1='ambiguous-grammar', _2=0)",1
13626,"Row(_1='netbeans', _2=2)",1
13627,"Row(_1='java-me', _2=2)",1
13628,"Row(_1='netbeans-12', _2=2)",1
13629,"Row(_1='pysnmp', _2=1)",1
13630,"Row(_1='object-oriented-analysis', _2=2)",1
13631,"Row(_1='listbuffer', _2=2)",1
13632,"Row(_1='media-library', _2=0)",1
13633,"Row(_1='arduino-uno', _2=-1)",1
13634,"Row(_1='arduino-ide', _2=-1)",1
13635,"Row(_1='arduino-nano', _2=-1)",1
13636,"Row(_1='wordpress-plugin-creation', _2=0)",1
13637,"Row(_1='python-zipfile', _2=0)",1
13638,"Row(_1='slurm', _2=0)",1
13639,"Row(_1='django-pagination', _2=0)",1
13640,"Row(_1='receipt', _2=0)",1
13641,"Row(_1='linked-list', _2=2)",1
13642,"Row(_1='singly-linked-list', _2=2)",1
13643,"Row(_1='rabin-karp', _2=1)",1
13644,"Row(_1='bitwise-operators', _2=1)",1
13645,"Row(_1='bit-shift', _2=1)",1
13646,"Row(_1='android-activity', _2=-2)",1
13647,"Row(_1='android-context', _2=-2)",1
13648,"Row(_1='ionic5', _2=1)",1
13649,"Row(_1='android-sdk-manager', _2=1)",1
13650,"Row(_1='android-12', _2=1)",2
13651,"Row(_1='networking', _2=-2)",2
13652,"Row(_1='webserver', _2=-2)",1
13653,"Row(_1='wifi', _2=-2)",1
13654,"Row(_1='websecurity', _2=-2)",1
13655,"Row(_1='hackage', _2=-2)",1
13656,"Row(_1='nsregularexpression', _2=1)",1
13657,"Row(_1='antd', _2=1)",1
13658,"Row(_1='column-width', _2=1)",1
13659,"Row(_1='expandable-table', _2=1)",1
13660,"Row(_1='exchangewebservices', _2=-1)",1
13661,"Row(_1='aib', _2=0)",1
13662,"Row(_1='open-measurement', _2=0)",1
13663,"Row(_1='embedded', _2=-1)",1
13664,"Row(_1='riscv32', _2=-1)",1
13665,"Row(_1='vaadin', _2=1)",2
13666,"Row(_1='vaadin-flow', _2=1)",2
13667,"Row(_1='curl', _2=-1)",1
13668,"Row(_1='encryption', _2=-4)",1
13669,"Row(_1='winsock2', _2=0)",2
13670,"Row(_1='stream-builder', _2=1)",1
13671,"Row(_1='flutter-streambuilder', _2=1)",1
13672,"Row(_1='rowcount', _2=0)",1
13673,"Row(_1='redis', _2=-1)",1
13674,"Row(_1='alsa', _2=0)",1
13675,"Row(_1='ef-core-6.0', _2=2)",2
13676,"Row(_1='openssl', _2=-1)",1
13677,"Row(_1='cryptography', _2=-1)",1
13678,"Row(_1='rsa', _2=-1)",1
13679,"Row(_1='regex-group', _2=1)",1
13680,"Row(_1='nhibernate', _2=0)",1
13681,"Row(_1='ucanaccess', _2=0)",1
13682,"Row(_1='uart', _2=0)",1
13683,"Row(_1='java-8', _2=2)",1
13684,"Row(_1='amazon-msk', _2=0)",1
13685,"Row(_1='security-policy', _2=1)",1
13686,"Row(_1='rls', _2=1)",1
13687,"Row(_1='finance', _2=0)",2
13688,"Row(_1='quantitative-finance', _2=0)",1
13689,"Row(_1='gnupg', _2=0)",2
13690,"Row(_1='automationanywhere', _2=0)",1
13691,"Row(_1='knative', _2=0)",1
13692,"Row(_1='common-table-expression', _2=1)",1
13693,"Row(_1='cups', _2=0)",1
13694,"Row(_1='autodoc', _2=1)",1
13695,"Row(_1='recipe', _2=0)",1
13696,"Row(_1='criterion', _2=3)",1
13697,"Row(_1='pandas-profiling', _2=0)",1
13698,"Row(_1='data-profiling', _2=0)",1
13699,"Row(_1='integer-division', _2=0)",1
13700,"Row(_1='testcontainers-junit5', _2=0)",1
13701,"Row(_1='popper.js', _2=1)",1
13702,"Row(_1='k8s-rolebinding', _2=0)",1
13703,"Row(_1='type-hinting', _2=2)",1
13704,"Row(_1='unzip', _2=-2)",1
13705,"Row(_1='7zip', _2=-2)",1
13706,"Row(_1='tableau-desktop', _2=1)",1
13707,"Row(_1='paypal', _2=-3)",1
13708,"Row(_1='paypal-sandbox', _2=-3)",1
13709,"Row(_1='intelephense', _2=0)",1
13710,"Row(_1='networkextension', _2=0)",1
13711,"Row(_1='logback', _2=1)",1
13712,"Row(_1='slf4j', _2=1)",1
13713,"Row(_1='alphanumeric', _2=0)",1
13714,"Row(_1='sockets', _2=2)",1
13715,"Row(_1='clientid', _2=0)",1
13716,"Row(_1='tls1.3', _2=0)",1
13717,"Row(_1='pdflib', _2=1)",1
13718,"Row(_1='checkov', _2=-1)",1
13719,"Row(_1='dynamic-content', _2=0)",1
13720,"Row(_1='diff', _2=1)",1
13721,"Row(_1='stdio', _2=1)",1
13722,"Row(_1='google-cloud-build', _2=1)",1
13723,"Row(_1='auth-guard', _2=0)",1
13724,"Row(_1='emoji', _2=3)",2
13725,"Row(_1='facebook-likebox', _2=3)",1
13726,"Row(_1='internationalization', _2=2)",1
13727,"Row(_1='ngx-translate', _2=2)",1
13728,"Row(_1='angular-i18n', _2=2)",1
13729,"Row(_1='angular-localize', _2=2)",1
13730,"Row(_1='equals', _2=1)",1
13731,"Row(_1='hashcode', _2=1)",2
13732,"Row(_1='java-record', _2=1)",1
13733,"Row(_1='databricks-sql', _2=1)",1
13734,"Row(_1='telegraf.js', _2=0)",1
13735,"Row(_1='react-key-index', _2=0)",1
13736,"Row(_1='in-app-billing', _2=2)",1
13737,"Row(_1='in-app-subscription', _2=2)",1
13738,"Row(_1='android-subscriptionmanager', _2=2)",1
13739,"Row(_1='dynamic-properties', _2=0)",1
13740,"Row(_1='arcade', _2=1)",1
13741,"Row(_1='nmap', _2=0)",1
13742,"Row(_1='typescript-generics', _2=-2)",1
13743,"Row(_1='ghostscript', _2=0)",2
13744,"Row(_1='repeat', _2=0)",1
13745,"Row(_1='squid', _2=0)",2
13746,"Row(_1='wmi-query', _2=1)",1
13747,"Row(_1='service-worker', _2=1)",1
13748,"Row(_1='web-push', _2=1)",1
13749,"Row(_1='entity-relationship', _2=-2)",1
13750,"Row(_1='extentreports', _2=0)",1
13751,"Row(_1='manifest', _2=0)",2
13752,"Row(_1='polymer', _2=2)",1
13753,"Row(_1='web-component', _2=2)",2
13754,"Row(_1='spring-boot-actuator', _2=-1)",1
13755,"Row(_1='remote-execution', _2=0)",1
13756,"Row(_1='flink-statefun', _2=0)",1
13757,"Row(_1='wpf-style', _2=0)",1
13758,"Row(_1='pytube', _2=1)",1
13759,"Row(_1='browser-history', _2=1)",1
13760,"Row(_1='glob', _2=-1)",1
13761,"Row(_1='babel-loader', _2=1)",1
13762,"Row(_1='mini-css-extract-plugin', _2=1)",1
13763,"Row(_1='casadi', _2=0)",1
13764,"Row(_1='tcp', _2=1)",3
13765,"Row(_1='gitlab-ee', _2=1)",1
13766,"Row(_1='mp4box', _2=0)",1
13767,"Row(_1='bar-chart', _2=-1)",1
13768,"Row(_1='fedora', _2=0)",1
13769,"Row(_1='unique-constraint', _2=0)",1
13770,"Row(_1='data-structures', _2=2)",1
13771,"Row(_1='lightningchart', _2=2)",1
13772,"Row(_1='electron', _2=2)",1
13773,"Row(_1='electron-builder', _2=2)",1
13774,"Row(_1='prototype', _2=0)",1
13775,"Row(_1='qt5', _2=0)",1
13776,"Row(_1='openlitespeed', _2=0)",1
13777,"Row(_1='request', _2=-1)",1
13778,"Row(_1='ip', _2=-1)",2
13779,"Row(_1='browser-extension', _2=1)",1
13780,"Row(_1='cmake', _2=2)",1
13781,"Row(_1='setuptools', _2=2)",1
13782,"Row(_1='multiplication', _2=0)",1
13783,"Row(_1='weighted', _2=0)",1
13784,"Row(_1='future', _2=1)",2
13785,"Row(_1='office365api', _2=0)",1
13786,"Row(_1='glfw', _2=0)",1
13787,"Row(_1='glad', _2=0)",1
13788,"Row(_1='glib', _2=1)",2
13789,"Row(_1='tcpserver', _2=0)",1
13790,"Row(_1='redux', _2=2)",1
13791,"Row(_1='rtk-query', _2=2)",1
13792,"Row(_1='filesystemobject', _2=1)",1
13793,"Row(_1='devextreme', _2=0)",1
13794,"Row(_1='eclipse', _2=-1)",1
13795,"Row(_1='windowbuilder', _2=-1)",1
13796,"Row(_1='mysql-5.7', _2=0)",1
13797,"Row(_1='c', _2=5)",1
13798,"Row(_1='c-preprocessor', _2=5)",1
13799,"Row(_1='opentracing', _2=0)",2
13800,"Row(_1='virtualhost', _2=1)",1
13801,"Row(_1='coding-style', _2=0)",2
13802,"Row(_1='reusability', _2=0)",1
13803,"Row(_1='double-quotes', _2=0)",2
13804,"Row(_1='tensorflow-extended', _2=1)",1
13805,"Row(_1='redlock', _2=0)",1
13806,"Row(_1='volume', _2=1)",1
13807,"Row(_1='capacity', _2=1)",1
13808,"Row(_1='amazon-cloudfront', _2=2)",1
13809,"Row(_1='algolia', _2=3)",1
13810,"Row(_1='zipfile', _2=1)",1
13811,"Row(_1='parent-child', _2=1)",1
13812,"Row(_1='sql-server-2016', _2=1)",1
13813,"Row(_1='workflow-foundation', _2=0)",1
13814,"Row(_1='htmlunit', _2=0)",1
13815,"Row(_1='guzzle', _2=1)",1
13816,"Row(_1='ftp', _2=-1)",2
13817,"Row(_1='ftplib', _2=-1)",1
13818,"Row(_1='cpu-usage', _2=0)",1
13819,"Row(_1='google-fit', _2=0)",1
13820,"Row(_1='sass-loader', _2=0)",2
13821,"Row(_1='joi', _2=0)",1
13822,"Row(_1='word', _2=1)",1
13823,"Row(_1='cpython', _2=2)",1
13824,"Row(_1='sqldependency', _2=0)",1
13825,"Row(_1='accelerator', _2=0)",1
13826,"Row(_1='picturebox', _2=0)",2
13827,"Row(_1='eventlog-source', _2=1)",1
13828,"Row(_1='dynamic-class-loaders', _2=0)",1
13829,"Row(_1='axios', _2=-2)",1
13830,"Row(_1='abstract-class', _2=-1)",1
13831,"Row(_1='private', _2=-1)",1
13832,"Row(_1='base-class', _2=-1)",1
13833,"Row(_1='notify', _2=0)",1
13834,"Row(_1='angular-ng-if', _2=-2)",1
13835,"Row(_1='mailmerge', _2=0)",1
13836,"Row(_1='google-data-studio', _2=2)",1
13837,"Row(_1='qregularexpression', _2=2)",1
13838,"Row(_1='contains', _2=1)",1
13839,"Row(_1='mutated', _2=1)",1
13840,"Row(_1='format', _2=-1)",1
13841,"Row(_1='timezone', _2=-1)",1
13842,"Row(_1='time-format', _2=-1)",1
13843,"Row(_1='adb', _2=1)",2
13844,"Row(_1='adb-shell', _2=1)",1
13845,"Row(_1='delimiter', _2=1)",1
13846,"Row(_1='separator', _2=1)",1
13847,"Row(_1='gmail-api', _2=2)",1
13848,"Row(_1='google-api-php-client', _2=2)",1
13849,"Row(_1='laravel', _2=3)",1
13850,"Row(_1='laravel-artisan', _2=3)",1
13851,"Row(_1='threadpool', _2=0)",1
13852,"Row(_1='mongotemplate', _2=1)",1
13853,"Row(_1='criteriaquery', _2=1)",1
